mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.6393003954046982,0.2638482211165207,0.12251005802410285,25.06781718597006,0.16912028352135902,0.4167893814760869
0.7955366910134655,0.23995339783173372,0.03529021679955632,19.43681130071741,0.057470538430349334,0.4640646211009478
0.8185709486066036,0.2803795008624393,0.022726610547518553,12.031255632492739,0.12053138383274958,0.35941537496533343
0.7617585947225342,0.404823678445193,0.030205501800500332,13.674748438628761,0.11959039173435151,0.3691266136273695
0.912955246474343,0.17945818268000954,0.02273205368453578,12.556361591585407,0.1424545354894827,0.37009844290424254
0.5928975226179711,0.14371127458142893,0.010537578847775734,15.575051535509562,0.07371865542957717,0.39353371007141924
0.6265629659056916,0.2030284733235002,0.027575279204232705,10.068484602502396,0.05830427018592803,0.3222864205143102
0.7879775296220245,0.017260006253335392,0.1740958755563548,25.13429431996736,0.1873712146724673,0.4430310983585285
0.7532375987876335,0.09491737261984266,0.17477701404223794,26.18421393459706,0.1906226308087524,0.42332527635448164
0.8231976637125925,0.2174875824075547,0.006735938535668019,6.627786702587446,0.03036434143893171,0.31439893279168096
0.46860510835793556,0.012807802314946546,0.017524368190564445,10.903853520409426,0.026239736840281375,0.32831167448512427
0.8647238847992462,0.06465019960478306,0.0017341826549587228,4.610247821817952,0.06599957940288313,0.19449917571735986
0.5914868775716045,0.2669413659696128,0.028217223940963442,14.030378852846049,0.036437832454389495,0.35320584294974255
0.5239713812721856,0.04004709365645877,0.01562711872500035,6.934171862947044,0.027837421452685928,0.27348728257540067
0.9434535072666871,0.5579023409179137,0.07583208811273853,13.12080017190145,0.005788092328577413,0.30044968392805155
0.9002575498582441,0.3715490304570516,0.008180121892615905,7.570852084468676,0.009002529823788748,0.2783407210214015
0.9298674628981453,0.6314771421615776,0.08270039649252489,8.90742986687274,0.022742816715586662,0.27311647627175295
0.4526204723591566,0.14897085765987006,0.02200212582774655,16.800547016744687,0.04613618620692768,0.34761944523077926
0.548359838244628,0.05348909187649749,0.10526651336963998,15.321712087437723,0.22098828654862893,0.4520843249971245
0.836424006991809,0.2079915250007528,0.04157390600547555,12.707310989243178,0.07979581941722774,0.38168440434180934
